0.03,,0.5,,1.25,
X,Y,X,Y,X,Y
0.01000000000000001,8.022143549387219e-10,0.02983377233177405,0.0010707867049863954,0.08980642181321823,0.0010076282386271538
0.011135061166113817,5.241697417096923e-10,0.03322008797302171,0.0005486228948385017,0.10089997313018675,0.0005162633404228445
0.012510546014188295,3.639620525988899e-10,0.036660833501511794,0.0002810896692491164,0.11235273724638689,0.0002810896692491164
0.014832222292576174,2.8539446400919037e-10,0.04082206234400476,0.00015304476605653078,0.12623137566755627,0.00017283184351215316
0.016515770245723226,2.8539446400919037e-10,0.045050176627986854,0.00007841324719742554,0.14182440582626876,0.00010626803258762344
0.01872291824198882,3.2229296443010503e-10,0.04971621465643257,0.000040175417261727314,0.1607776516321715,0.00007378818002748847
0.021416046424098896,3.867753126623699e-10,0.054376163192554505,0.000021874291404837507,0.18226378678448948,0.000054446955117690606
0.024717019997644803,4.110185153009297e-10,0.06000813323770207,0.000011207402013097819,0.20848083983269347,0.000051235497441619065
0.02802017330807461,4.110185153009297e-10,0.0650473445615579,0.000006484570079997868,0.24061514367432021,0.00005785970800743581
0.032050630388977173,4.110185153009297e-10,0.07308247212099893,0.000003126435727223819,0.2727706668095161,0.00007378818002748847
0.03699077115232787,3.867753126623699e-10,0.081377779723813,0.0000019223319441152016,0.30922341601414693,0.00010626803258762344
0.04231157034510023,3.424943924682016e-10,0.09143016303003895,0.000001256058598831888,0.3474209720986757,0.00016263766186660583
0.04839772000686461,2.685609746034107e-10,0.10458159303515982,8.72155772144e-7,0.3868553774709467,0.00026451009057436363
0.054865534050513996,1.9816625542394187e-10,0.11962474132500842,8.72155772144e-7,0.434642605773451,0.0004571576658153378
0.06219769911105615,1.375985512721177e-10,0.13561125023080148,0.0000010466512108254289,0.48397720006864614,0.0008922674486302252
0.07050972603579783,1.2948254326498483e-10,0.15651376157312233,0.0000014184537556496411,,
0.081377779723813,1.375985512721177e-10,0.17743007550244463,0.0000017022490571849932,,
0.0939209865801387,1.4622327330595116e-10,0.2047783534612919,0.0000018089465828118575,,
0.10647247611126237,1.4622327330595116e-10,0.23214469034998148,0.0000019223319441152016,,
0.12288366718702454,1.6512840354510403e-10,0.265536675500387,0.0000021708692319540637,,
0.14182440582626876,1.864777681477685e-10,0.30646531056571247,0.0000029420284267010578,,
0.1607776516321715,2.1058738089158764e-10,0.3474209720986757,0.000004237041388009743,,
0.18390411189161057,2.5272037889848904e-10,0.38340483695848443,0.000006891025045779399,,
0.21035711137277519,3.2229296443010503e-10,0.4307658290579041,0.000012656401135534635,,
0.23846898686867382,4.3678128978115445e-10,0.48397720006864614,0.000024702407056662535,,
0.2727706668095161,6.684709031242669e-10,0.5293408477349419,0.000045369675867579356,,
0.30646531056571247,1.0230597298425106e-9,0.5636023076517386,0.00008855125476097193,,
0.3474209720986757,1.7681729913172613e-9,0.6164292931060074,0.00019517718182388385,,
0.38340483695848443,3.0559659773776e-9,0.6622343032777417,0.00035847217057776066,,
0.42311570345100274,5.9645482721422964e-9,0.6988081745554302,0.00094819506307912,,
0.4669395929562093,1.0954787571223362e-8,,,,
0.5061510657587517,2.2721429101683847e-8,,,,
0.5486553405051394,5.008065115563315e-8,,,,
0.5894242717251107,9.198062783746288e-8,,,,
0.6332226198305296,2.0273591573791994e-7,,,,
0.686397788331968,4.2049649122403557e-7,,,,
0.7374019473296407,8.72155772144e-7,,,,
0.7851301122145351,0.000002042824336814625,,,,
0.8510617841180667,0.000003987126970207238,,,,
0.8900539715441251,0.000009338928054889393,,,,
0.9734795849064635,0.000017152342191960478,,,,
0.991080541428634,0.000029644709215878035,,,,
